name@version *,license *,copyrights *,end-of-support,dependencies,language,repository,email,URL,others
"methods@1.1.2","MIT",-,-,-,Javascript,-,-,-,
"micromatch@3.1.10","MIT",-,-,-,Javascript,-,-,-,
"micromatch@4.0.2","MIT",-,-,-,Javascript,-,-,-,
"miller-rabin@4.0.1","MIT",-,-,-,Javascript,-,-,-,
"mime-db@1.43.0","MIT",-,-,-,Javascript,-,-,-,
"mime-types@2.1.26","MIT",-,-,-,Javascript,-,-,-,
"mime@1.6.0","MIT",-,-,-,Javascript,-,-,-,
"mime@2.4.4","MIT",-,-,-,Javascript,-,-,-,
"mime@2.4.6","MIT",-,-,-,Javascript,-,-,-,
"mimic-fn@1.2.0","MIT",-,-,-,Javascript,-,-,-,
"mimic-fn@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"mini-css-extract-plugin@0.8.0","MIT",-,-,-,Javascript,-,-,-,
"minimalistic-assert@1.0.1","ISC",-,-,-,Javascript,-,-,-,
"minimalistic-crypto-utils@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"minimatch@3.0.4","ISC",-,-,-,Javascript,-,-,-,
"minimist@0.0.10","MIT",-,-,-,Javascript,-,-,-,
"minimist@1.2.5","MIT",-,-,-,Javascript,-,-,-,
"minipass@2.9.0","ISC",-,-,-,Javascript,-,-,-,
"minizlib@1.3.3","MIT",-,-,-,Javascript,-,-,-,
"mississippi@3.0.0","BSD-2-Clause",-,-,-,Javascript,-,-,-,
"mixin-deep@1.3.2","MIT",-,-,-,Javascript,-,-,-,
"mkdirp@0.5.3","MIT",-,-,-,Javascript,-,-,-,
"moment@2.18.1","MIT",-,-,-,Javascript,-,-,-,
"move-concurrently@1.0.1","ISC",-,-,-,Javascript,-,-,-,
"ms@2.0.0","MIT",-,-,-,Javascript,-,-,-,
"ms@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"ms@2.1.2","MIT",-,-,-,Javascript,-,-,-,
"multicast-dns-service-types@1.1.0","MIT",-,-,-,Javascript,-,-,-,
"multicast-dns@6.2.3","MIT",-,-,-,Javascript,-,-,-,
"mute-stream@0.0.7","ISC",-,-,-,Javascript,-,-,-,
"mute-stream@0.0.8","ISC",-,-,-,Javascript,-,-,-,
"nanomatch@1.2.13","MIT",-,-,-,Javascript,-,-,-,
"negotiator@0.6.2","MIT",-,-,-,Javascript,-,-,-,
"neo-async@2.6.1","MIT",-,-,-,Javascript,-,-,-,
"ng-bootstrap@1.6.3","MIT",-,-,-,Javascript,-,-,-,
"ngx-cookie-service@3.1.3","MIT",-,-,-,Javascript,-,-,-,
"ngx-loading@8.0.0","MIT",-,-,-,Javascript,-,-,-,
"nice-try@1.0.5","MIT",-,-,-,Javascript,-,-,-,
"no-case@3.0.3","MIT",-,-,-,Javascript,-,-,-,
"node-fetch-npm@2.0.3","MIT",-,-,-,Javascript,-,-,-,
"node-forge@0.9.0","(BSD-3-Clause OR GPL-2.0)",-,-,-,Javascript,-,-,-,
"node-libs-browser@2.2.1","MIT",-,-,-,Javascript,-,-,-,
"node-releases@1.1.52","MIT",-,-,-,Javascript,-,-,-,
"normalize-package-data@2.5.0","BSD-2-Clause",-,-,-,Javascript,-,-,-,
"normalize-path@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"normalize-path@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"normalize-range@0.1.2","MIT",-,-,-,Javascript,-,-,-,
"normalize-url@1.9.1","MIT",-,-,-,Javascript,-,-,-,
"npm-bundled@1.1.1","ISC",-,-,-,Javascript,-,-,-,
"npm-install-checks@4.0.0","BSD-2-Clause",-,-,-,Javascript,-,-,-,
"npm-normalize-package-bin@1.0.1","ISC",-,-,-,Javascript,-,-,-,
"npm-package-arg@6.1.0","ISC",-,-,-,Javascript,-,-,-,
"npm-package-arg@6.1.1","ISC",-,-,-,Javascript,-,-,-,
"npm-package-arg@8.0.1","ISC",-,-,-,Javascript,-,-,-,
"npm-packlist@1.4.8","ISC",-,-,-,Javascript,-,-,-,
"npm-pick-manifest@2.2.3","ISC",-,-,-,Javascript,-,-,-,
"npm-pick-manifest@3.0.2","ISC",-,-,-,Javascript,-,-,-,
"npm-pick-manifest@6.0.0","ISC",-,-,-,Javascript,-,-,-,
"npm-registry-fetch@3.9.1","ISC",-,-,-,Javascript,-,-,-,
"npm-registry-fetch@4.0.4","ISC",-,-,-,Javascript,-,-,-,
"npm-run-path@2.0.2","MIT",-,-,-,Javascript,-,-,-,
"nth-check@1.0.2","BSD-2-Clause",-,-,-,Javascript,-,-,-,
"null-check@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"num2fraction@1.2.2","MIT",-,-,-,Javascript,-,-,-,
"number-is-nan@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"oauth-sign@0.9.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"object-assign@4.1.1","MIT",-,-,-,Javascript,-,-,-,
"object-component@0.0.3","MIT*",-,-,-,Javascript,-,-,-,
"object-copy@0.1.0","MIT",-,-,-,Javascript,-,-,-,
"object-inspect@1.7.0","MIT",-,-,-,Javascript,-,-,-,
"object-is@1.1.2","MIT",-,-,-,Javascript,-,-,-,
"object-keys@1.1.1","MIT",-,-,-,Javascript,-,-,-,
"object-visit@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"object.assign@4.1.0","MIT",-,-,-,Javascript,-,-,-,
"object.getownpropertydescriptors@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"object.pick@1.3.0","MIT",-,-,-,Javascript,-,-,-,
"obuf@1.1.2","MIT",-,-,-,Javascript,-,-,-,
"on-finished@2.3.0","MIT",-,-,-,Javascript,-,-,-,
"on-headers@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"once@1.4.0","ISC",-,-,-,Javascript,-,-,-,
"onetime@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"onetime@5.1.0","MIT",-,-,-,Javascript,-,-,-,
"open@6.2.0","MIT",-,-,-,Javascript,-,-,-,
"open@6.4.0","MIT",-,-,-,Javascript,-,-,-,
"open@7.0.3","MIT",-,-,-,Javascript,-,-,-,
"opn@5.5.0","MIT",-,-,-,Javascript,-,-,-,
"optimist@0.6.1","MIT*",-,-,-,Javascript,-,-,-,
"ora@4.0.3","MIT",-,-,-,Javascript,-,-,-,
"original@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"os-browserify@0.3.0","MIT",-,-,-,Javascript,-,-,-,
"os-homedir@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"os-locale@3.1.0","MIT",-,-,-,Javascript,-,-,-,
"os-tmpdir@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"osenv@0.1.5","ISC",-,-,-,Javascript,-,-,-,
"p-defer@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"p-finally@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"p-is-promise@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"p-limit@2.2.2","MIT",-,-,-,Javascript,-,-,-,
"p-locate@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"p-locate@4.1.0","MIT",-,-,-,Javascript,-,-,-,
"p-map@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"p-retry@3.0.1","MIT",-,-,-,Javascript,-,-,-,
"p-try@2.2.0","MIT",-,-,-,Javascript,-,-,-,
"pacote@9.5.0","MIT",-,-,-,Javascript,-,-,-,
"pacote@9.5.12","MIT",-,-,-,Javascript,-,-,-,
"pako@1.0.11","(MIT AND Zlib)",-,-,-,Javascript,-,-,-,
"parallel-transform@1.2.0","MIT",-,-,-,Javascript,-,-,-,
"param-case@3.0.3","MIT",-,-,-,Javascript,-,-,-,
"parse-asn1@5.1.5","ISC",-,-,-,Javascript,-,-,-,
"parse-json@4.0.0","MIT",-,-,-,Javascript,-,-,-,
"parse-passwd@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"parse-srcset@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"parse5@4.0.0","MIT",-,-,-,Javascript,-,-,-,
"parseqs@0.0.5","MIT",-,-,-,Javascript,-,-,-,
"parseuri@0.0.5","MIT",-,-,-,Javascript,-,-,-,
"parseurl@1.3.3","MIT",-,-,-,Javascript,-,-,-,
"pascal-case@3.1.1","MIT",-,-,-,Javascript,-,-,-,
"pascalcase@0.1.1","MIT",-,-,-,Javascript,-,-,-,
"path-browserify@0.0.1","MIT",-,-,-,Javascript,-,-,-,
"path-dirname@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"path-exists@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"path-exists@4.0.0","MIT",-,-,-,Javascript,-,-,-,
"path-is-absolute@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"path-is-inside@1.0.2","(WTFPL OR MIT)",-,-,-,Javascript,-,-,-,
"path-key@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"path-parse@1.0.6","MIT",-,-,-,Javascript,-,-,-,
"path-to-regexp@0.1.7","MIT",-,-,-,Javascript,-,-,-,
"path-type@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"pbkdf2@3.1.1","MIT",-,-,-,Javascript,-,-,-,
"performance-now@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"picomatch@2.2.1","MIT",-,-,-,Javascript,-,-,-,
"pify@2.3.0","MIT",-,-,-,Javascript,-,-,-,
"pify@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"pify@4.0.1","MIT",-,-,-,Javascript,-,-,-,
"pinkie-promise@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"pinkie@2.0.4","MIT",-,-,-,Javascript,-,-,-,
"pkg-dir@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"pkg-dir@4.2.0","MIT",-,-,-,Javascript,-,-,-,
"pkg-up@3.1.0","MIT",-,-,-,Javascript,-,-,-,
"popper.js@1.16.1","MIT",-,-,-,Javascript,-,-,-,
"portfinder@1.0.26","MIT",-,-,-,Javascript,-,-,-,
"posix-character-classes@0.1.1","MIT",-,-,-,Javascript,-,-,-,
"postcss-import@12.0.1","MIT",-,-,-,Javascript,-,-,-,
"postcss-load-config@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"postcss-loader@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"postcss-modules-extract-imports@2.0.0","ISC",-,-,-,Javascript,-,-,-,
"postcss-modules-local-by-default@3.0.2","MIT",-,-,-,Javascript,-,-,-,
"postcss-modules-scope@2.2.0","ISC",-,-,-,Javascript,-,-,-,
"postcss-modules-values@3.0.0","ISC",-,-,-,Javascript,-,-,-,
"postcss-selector-parser@6.0.2","MIT",-,-,-,Javascript,-,-,-,
"postcss-value-parser@3.3.1","MIT",-,-,-,Javascript,-,-,-,
"postcss-value-parser@4.2.0","MIT",-,-,-,Javascript,-,-,-,
"postcss@7.0.17","MIT",-,-,-,Javascript,-,-,-,
"postcss@7.0.32","MIT",-,-,-,Javascript,-,-,-,
"prepend-http@1.0.4","MIT",-,-,-,Javascript,-,-,-,
"pretty-error@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"private@0.1.8","MIT",-,-,-,Javascript,-,-,-,
"process-nextick-args@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"process@0.11.10","MIT",-,-,-,Javascript,-,-,-,
"promise-inflight@1.0.1","ISC",-,-,-,Javascript,-,-,-,
"promise-retry@1.1.1","MIT",-,-,-,Javascript,-,-,-,
"promise@7.3.1","MIT",-,-,-,Javascript,-,-,-,
"protoduck@5.0.1","MIT",-,-,-,Javascript,-,-,-,
"protractor@5.4.4","MIT",-,-,-,Javascript,-,-,-,
"proxy-addr@2.0.6","MIT",-,-,-,Javascript,-,-,-,
"prr@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"pseudomap@1.0.2","ISC",-,-,-,Javascript,-,-,-,
"psl@1.7.0","MIT",-,-,-,Javascript,-,-,-,
"public-encrypt@4.0.3","MIT",-,-,-,Javascript,-,-,-,
"pump@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"pump@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"pumpify@1.5.1","MIT",-,-,-,Javascript,-,-,-,
"punycode@1.3.2","MIT",-,-,-,Javascript,-,-,-,
"punycode@1.4.1","MIT",-,-,-,Javascript,-,-,-,
"punycode@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"q@1.4.1","MIT",-,-,-,Javascript,-,-,-,
"qjobs@1.2.0","MIT",-,-,-,Javascript,-,-,-,
"qs@6.5.2","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"qs@6.7.0","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"query-string@4.3.4","MIT",-,-,-,Javascript,-,-,-,
"querystring-es3@0.2.1","MIT",-,-,-,Javascript,-,-,-,
"querystring@0.2.0","MIT",-,-,-,Javascript,-,-,-,
"querystringify@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"randombytes@2.1.0","MIT",-,-,-,Javascript,-,-,-,
"randomfill@1.0.4","MIT",-,-,-,Javascript,-,-,-,
"range-parser@1.2.1","MIT",-,-,-,Javascript,-,-,-,
"raw-body@2.4.0","MIT",-,-,-,Javascript,-,-,-,
"raw-loader@3.1.0","MIT",-,-,-,Javascript,-,-,-,
"read-cache@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"read-package-json@2.1.1","ISC",-,-,-,Javascript,-,-,-,
"read-package-tree@5.2.2","ISC",-,-,-,Javascript,-,-,-,
"read-package-tree@5.3.1","ISC",-,-,-,Javascript,-,-,-,
"readable-stream@2.3.7","MIT",-,-,-,Javascript,-,-,-,
"readable-stream@3.6.0","MIT",-,-,-,Javascript,-,-,-,
"readdir-scoped-modules@1.1.0","ISC",-,-,-,Javascript,-,-,-,
"readdirp@2.2.1","MIT",-,-,-,Javascript,-,-,-,
"readdirp@3.3.0","MIT",-,-,-,Javascript,-,-,-,
"readdirp@3.4.0","MIT",-,-,-,Javascript,-,-,-,
"rechoir@0.6.2","MIT",-,-,-,Javascript,-,-,-,
"reflect-metadata@0.1.13","Apache-2.0",-,-,-,Javascript,-,-,-,
"regenerate-unicode-properties@8.2.0","MIT",-,-,-,Javascript,-,-,-,
"regenerate@1.4.0","MIT",-,-,-,Javascript,-,-,-,
"regenerator-runtime@0.13.3","MIT",-,-,-,Javascript,-,-,-,
"regenerator-runtime@0.13.5","MIT",-,-,-,Javascript,-,-,-,
"regenerator-transform@0.14.4","MIT",-,-,-,Javascript,-,-,-,
"regex-not@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"regexp.prototype.flags@1.3.0","MIT",-,-,-,Javascript,-,-,-,
"regexpu-core@4.7.0","MIT",-,-,-,Javascript,-,-,-,
"regjsgen@0.5.1","MIT",-,-,-,Javascript,-,-,-,
"regjsparser@0.6.4","BSD-2-Clause",-,-,-,Javascript,-,-,-,
"relateurl@0.2.7","MIT",-,-,-,Javascript,-,-,-,
"remove-trailing-separator@1.1.0","ISC",-,-,-,Javascript,-,-,-,
"renderkid@2.0.3","MIT",-,-,-,Javascript,-,-,-,
"repeat-element@1.1.3","MIT",-,-,-,Javascript,-,-,-,
"repeat-string@1.6.1","MIT",-,-,-,Javascript,-,-,-,
"request@2.88.2","Apache-2.0",-,-,-,Javascript,-,-,-,
"require-directory@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"require-main-filename@1.0.1","ISC",-,-,-,Javascript,-,-,-,
"require-main-filename@2.0.0","ISC",-,-,-,Javascript,-,-,-,
"requires-port@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"resolve-cwd@2.0.0","MIT",-,-,-,Javascript,-,-,-,
"resolve-dir@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"resolve-from@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"resolve-url@0.2.1","MIT",-,-,-,Javascript,-,-,-,
"resolve@1.15.1","MIT",-,-,-,Javascript,-,-,-,
"restore-cursor@2.0.0","MIT",-,-,-,Javascript,-,-,-,
"restore-cursor@3.1.0","MIT",-,-,-,Javascript,-,-,-,
"ret@0.1.15","MIT",-,-,-,Javascript,-,-,-,
"retry@0.10.1","MIT",-,-,-,Javascript,-,-,-,
"retry@0.12.0","MIT",-,-,-,Javascript,-,-,-,
"rfdc@1.1.4","MIT",-,-,-,Javascript,-,-,-,
"rimraf@2.7.1","ISC",-,-,-,Javascript,-,-,-,
"rimraf@3.0.2","ISC",-,-,-,Javascript,-,-,-,
"ripemd160@2.0.2","MIT",-,-,-,Javascript,-,-,-,
"run-async@2.4.0","MIT",-,-,-,Javascript,-,-,-,
"run-queue@1.0.3","ISC",-,-,-,Javascript,-,-,-,
"rxjs@6.4.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"rxjs@6.5.4","Apache-2.0",-,-,-,Javascript,-,-,-,
"rxjs@6.6.7","Apache-2.0",-,-,-,Javascript,-,-,-,
"safe-buffer@5.1.2","MIT",-,-,-,Javascript,-,-,-,
"safe-buffer@5.2.1","MIT",-,-,-,Javascript,-,-,-,
"safe-regex@1.1.0","MIT",-,-,-,Javascript,-,-,-,
"safer-buffer@2.1.2","MIT",-,-,-,Javascript,-,-,-,
"sass-loader@7.2.0","MIT",-,-,-,Javascript,-,-,-,
"sass@1.22.9","MIT",-,-,-,Javascript,-,-,-,
"saucelabs@1.5.0","MIT*",-,-,-,Javascript,-,-,-,
"save-dev@0.0.1-security","UNKNOWN",-,-,-,Javascript,-,-,-,
"sax@0.5.8","BSD*",-,-,-,Javascript,-,-,-,
"sax@1.2.4","ISC",-,-,-,Javascript,-,-,-,
"scerevwcl@0.0.0","UNLICENSED",-,-,-,Javascript,-,-,-,
"schema-utils@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"schema-utils@2.7.0","MIT",-,-,-,Javascript,-,-,-,
"select-hose@2.0.0","MIT",-,-,-,Javascript,-,-,-,
"selenium-webdriver@3.6.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"selfsigned@1.10.7","MIT",-,-,-,Javascript,-,-,-,
"semver-dsl@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"semver-intersect@1.4.0","MIT",-,-,-,Javascript,-,-,-,
"semver@5.7.1","ISC",-,-,-,Javascript,-,-,-,
"semver@6.0.0","ISC",-,-,-,Javascript,-,-,-,
"semver@6.3.0","ISC",-,-,-,Javascript,-,-,-,
"semver@7.0.0","ISC",-,-,-,Javascript,-,-,-,
"semver@7.1.3","ISC",-,-,-,Javascript,-,-,-,
"semver@7.3.2","ISC",-,-,-,Javascript,-,-,-,
"send@0.17.1","MIT",-,-,-,Javascript,-,-,-,
"serialize-javascript@2.1.2","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"serve-index@1.9.1","MIT",-,-,-,Javascript,-,-,-,
"serve-static@1.14.1","MIT",-,-,-,Javascript,-,-,-,
"set-blocking@2.0.0","ISC",-,-,-,Javascript,-,-,-,
"set-immediate-shim@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"set-value@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"setimmediate@1.0.5","MIT",-,-,-,Javascript,-,-,-,
"setprototypeof@1.1.0","ISC",-,-,-,Javascript,-,-,-,
"setprototypeof@1.1.1","ISC",-,-,-,Javascript,-,-,-,
"sha.js@2.4.11","(MIT AND BSD-3-Clause)",-,-,-,Javascript,-,-,-,
"shallow-clone@3.0.1","MIT",-,-,-,Javascript,-,-,-,
"shebang-command@1.2.0","MIT",-,-,-,Javascript,-,-,-,
"shebang-regex@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"shelljs@0.8.3","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"signal-exit@3.0.2","ISC",-,-,-,Javascript,-,-,-,
"slash@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"smart-buffer@4.1.0","MIT",-,-,-,Javascript,-,-,-,
"snapdragon-node@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"snapdragon-util@3.0.1","MIT",-,-,-,Javascript,-,-,-,
"snapdragon@0.8.2","MIT",-,-,-,Javascript,-,-,-,
"socket.io-adapter@1.1.2","MIT",-,-,-,Javascript,-,-,-,
"socket.io-client@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"socket.io-parser@3.2.0","MIT",-,-,-,Javascript,-,-,-,
"socket.io@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"sockjs-client@1.4.0","MIT",-,-,-,Javascript,-,-,-,
"sockjs@0.3.19","MIT",-,-,-,Javascript,-,-,-,
"sockjs@0.3.20","MIT",-,-,-,Javascript,-,-,-,
"socks-proxy-agent@4.0.2","MIT",-,-,-,Javascript,-,-,-,
"socks@2.3.3","MIT",-,-,-,Javascript,-,-,-,
"sort-keys@1.1.2","MIT",-,-,-,Javascript,-,-,-,
"source-list-map@0.1.8","MIT",-,-,-,Javascript,-,-,-,
"source-list-map@2.0.1","MIT",-,-,-,Javascript,-,-,-,
"source-map-loader@0.2.4","MIT",-,-,-,Javascript,-,-,-,
"source-map-resolve@0.5.3","MIT",-,-,-,Javascript,-,-,-,
"source-map-support@0.4.18","MIT",-,-,-,Javascript,-,-,-,
"source-map-support@0.5.12","MIT",-,-,-,Javascript,-,-,-,
"source-map-support@0.5.13","MIT",-,-,-,Javascript,-,-,-,
"source-map-support@0.5.19","MIT",-,-,-,Javascript,-,-,-,
"source-map-url@0.4.0","MIT",-,-,-,Javascript,-,-,-,
"source-map@0.1.43","BSD",-,-,-,Javascript,-,-,-,
"source-map@0.4.4","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"source-map@0.5.7","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"source-map@0.6.1","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"source-map@0.7.3","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"sourcemap-codec@1.4.8","MIT",-,-,-,Javascript,-,-,-,
"spdx-correct@3.1.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"spdx-exceptions@2.2.0","CC-BY-3.0",-,-,-,Javascript,-,-,-,
"spdx-expression-parse@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"spdx-license-ids@3.0.5","CC0-1.0",-,-,-,Javascript,-,-,-,
"spdy-transport@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"spdy@4.0.2","MIT",-,-,-,Javascript,-,-,-,
"speed-measure-webpack-plugin@1.3.1","MIT",-,-,-,Javascript,-,-,-,
"split-string@3.1.0","MIT",-,-,-,Javascript,-,-,-,
"sprintf-js@1.0.3","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"sprintf-js@1.1.2","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"sshpk@1.16.1","MIT",-,-,-,Javascript,-,-,-,
"ssri@6.0.1","ISC",-,-,-,Javascript,-,-,-,
"static-extend@0.1.2","MIT",-,-,-,Javascript,-,-,-,
"statuses@1.5.0","MIT",-,-,-,Javascript,-,-,-,
"stream-browserify@2.0.2","MIT",-,-,-,Javascript,-,-,-,
"stream-each@1.2.3","MIT",-,-,-,Javascript,-,-,-,
"stream-http@2.8.3","MIT",-,-,-,Javascript,-,-,-,
"stream-shift@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"streamroller@1.0.6","MIT",-,-,-,Javascript,-,-,-,
"strict-uri-encode@1.1.0","MIT",-,-,-,Javascript,-,-,-,
"string-width@1.0.2","MIT",-,-,-,Javascript,-,-,-,
"string-width@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"string-width@3.1.0","MIT",-,-,-,Javascript,-,-,-,
"string-width@4.2.0","MIT",-,-,-,Javascript,-,-,-,
"string.prototype.trimleft@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"string.prototype.trimright@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"string_decoder@1.1.1","MIT",-,-,-,Javascript,-,-,-,
"strip-ansi@3.0.1","MIT",-,-,-,Javascript,-,-,-,
"strip-ansi@4.0.0","MIT",-,-,-,Javascript,-,-,-,
"strip-ansi@5.2.0","MIT",-,-,-,Javascript,-,-,-,
"strip-ansi@6.0.0","MIT",-,-,-,Javascript,-,-,-,
"strip-bom@3.0.0","MIT",-,-,-,Javascript,-,-,-,
"strip-eof@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"style-loader@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"style-loader@1.2.1","MIT",-,-,-,Javascript,-,-,-,
"stylus-loader@3.0.2","MIT",-,-,-,Javascript,-,-,-,
"stylus@0.54.5","MIT",-,-,-,Javascript,-,-,-,
"supports-color@2.0.0","MIT",-,-,-,Javascript,-,-,-,
"supports-color@5.5.0","MIT",-,-,-,Javascript,-,-,-,
"supports-color@6.1.0","MIT",-,-,-,Javascript,-,-,-,
"supports-color@7.1.0","MIT",-,-,-,Javascript,-,-,-,
"symbol-observable@1.2.0","MIT",-,-,-,Javascript,-,-,-,
"tapable@1.1.3","MIT",-,-,-,Javascript,-,-,-,
"tar@4.4.13","ISC",-,-,-,Javascript,-,-,-,
"terser-webpack-plugin@1.4.3","MIT",-,-,-,Javascript,-,-,-,
"terser@4.6.3","BSD-2-Clause",-,-,-,Javascript,-,-,-,
"through2@2.0.5","MIT",-,-,-,Javascript,-,-,-,
"through@2.3.8","MIT",-,-,-,Javascript,-,-,-,
"thunky@1.1.0","MIT",-,-,-,Javascript,-,-,-,
"timers-browserify@2.0.11","MIT",-,-,-,Javascript,-,-,-,
"tmp@0.0.30","MIT",-,-,-,Javascript,-,-,-,
"tmp@0.0.33","MIT",-,-,-,Javascript,-,-,-,
"to-array@0.1.4","MIT",-,-,-,Javascript,-,-,-,
"to-arraybuffer@1.0.1","MIT",-,-,-,Javascript,-,-,-,
"to-fast-properties@2.0.0","MIT",-,-,-,Javascript,-,-,-,
"to-object-path@0.3.0","MIT",-,-,-,Javascript,-,-,-,
"to-regex-range@2.1.1","MIT",-,-,-,Javascript,-,-,-,
"to-regex-range@5.0.1","MIT",-,-,-,Javascript,-,-,-,
"to-regex@3.0.2","MIT",-,-,-,Javascript,-,-,-,
"to-string-loader@1.1.6","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"toidentifier@1.0.0","MIT",-,-,-,Javascript,-,-,-,
"tough-cookie@2.5.0","BSD-3-Clause",-,-,-,Javascript,-,-,-,
"tree-kill@1.2.2","MIT",-,-,-,Javascript,-,-,-,
"ts-loader@7.0.5","MIT",-,-,-,Javascript,-,-,-,
"ts-node@7.0.1","MIT",-,-,-,Javascript,-,-,-,
"ts-node@8.10.2","MIT",-,-,-,Javascript,-,-,-,
"tslib@1.10.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"tslib@1.13.0","0BSD",-,-,-,Javascript,-,-,-,
"tslint@5.15.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"tsutils@2.29.0","MIT",-,-,-,Javascript,-,-,-,
"tty-browserify@0.0.0","MIT",-,-,-,Javascript,-,-,-,
"tunnel-agent@0.6.0","Apache-2.0",-,-,-,Javascript,-,-,-,
"tweetnacl@0.14.5","Unlicense",-,-,-,Javascript,-,-,-,
"type-fest@0.11.0","(MIT OR CC0-1.0)",-,-,-,Javascript,-,-,-,
"type-is@1.6.18","MIT",-,-,-,Javascript,-,-,-,
"typedarray@0.0.6","MIT",-,-,-,Javascript,-,-,-,
"typescript@3.4.5","Apache-2.0",-,-,-,Javascript,-,-,-,
"typescript@3.5.3","Apache-2.0",-,-,-,Javascript,-,-,-,
"typescript@3.6.5","Apache-2.0",-,-,-,Javascript,-,-,-,
"ultron@1.1.1","MIT",-,-,-,Javascript,-,-,-,
"unicode-canonical-property-names-ecmascript@1.0.4","MIT",-,-,-,Javascript,-,-,-,
"unicode-match-property-ecmascript@1.0.4","MIT",-,-,-,Javascript,-,-,-,
"unicode-match-property-value-ecmascript@1.2.0","MIT",-,-,-,Javascript,-,-,-,
